Name	Description	Link	Google Link
Shelby County Food Connect - Shelby County, Alabama	"Donation Needs: Food goods of any type. Volunteer Needs: Yes. Please contact 
for more information. Alabama Youth Homes. P.O. Box 66. Westover 35185 ..."	https://www.shelbyal.com/index.aspx?NID=526	http://www.google.com/url?q=https://www.shelbyal.com/index.aspx%3FNID%3D526&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCD8wCA&usg=AFQjCNFy0hY9DiomnYu2eNJdBAI9yqUEPQ
Hurricane Harvey: Updated list of donation sites in Alabama to help ...	"4 days ago ... To donate, customers can simply add a donation to their food order or request to 
donate only. Donations will be collected from Sept. 1-19."	http://www.al.com/news/index.ssf/2017/08/hurricane_harvey_alabama_relie.html	http://www.google.com/url?q=http://www.al.com/news/index.ssf/2017/08/hurricane_harvey_alabama_relie.html&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCEUwCQ&usg=AFQjCNGEhC5Koy6hyZe3sRns8AYeKFj1kA
Alabama - MyDHR	"Who we are. The Food Assistance Division administers the Supplemental 
Nutrition Assistance Program (SNAP) in Alabama. The Food Assistance 
Program's ..."	https://mydhr.alabama.gov/	http://www.google.com/url?q=https://mydhr.alabama.gov/&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFggTMAA&usg=AFQjCNFwYaSPgK_TBQY944QgSuvf2Ri2LQ
Alabama Department of Human Resources - Food Assistance Division	"The Food Assistance Division administers the Supplemental Nutrition Assistance 
Program (SNAP) in Alabama. The Food Assistance Program's purpose is to ..."	http://dhr.alabama.gov/services/Food_Assistance/Food_Assistance_Division.aspx	http://www.google.com/url?q=http://dhr.alabama.gov/services/Food_Assistance/Food_Assistance_Division.aspx&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFggeMAE&usg=AFQjCNGs3DBeBqbZpquZLCa21pG11iZeCw
Alabama Food Assistance Program (SNAP) | Benefits.gov	"The United States Department of Agriculture's (USDA) Supplemental Nutrition 
Assistance Program (SNAP), formerly known as the Food Stamp Program, ..."	https://www.benefits.gov/benefits/benefit-details/1578	http://www.google.com/url?q=https://www.benefits.gov/benefits/benefit-details/1578&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFghMMAY&usg=AFQjCNHz9AUiI2XzzzPPsinaItd7JI8VlA
MyAlabama	"Who we are. Welcome to MyAlabama.gov, your online portal for Alabama 
services. MyAlabama.gov puts the power of our state government at the fingertips 
of ..."	https://www.myalabama.gov/	http://www.google.com/url?q=https://www.myalabama.gov/&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFghRMAc&usg=AFQjCNGct3RZKcUU8VEsOHKdmTM_CwqHHA
Food Stamps Application Instructions & Eligibility Requirements	"Food Stamps Application Instructions. In order to apply for the Alabama SNAP 
program, one can either fill out an online application form, or fill out a paper ..."	http://www.benefitsapplication.com/apply/AL/Food%20Stamps	http://www.google.com/url?q=http://www.benefitsapplication.com/apply/AL/Food%2520Stamps&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFghpMAs&usg=AFQjCNHPCVpzpFoLfhklJo9pQZkkAsrK9Q
Alabama Food Stamp Online Application | US FOOD STAMP ...	"You can Apply for Alabama Food Stamp Online. Your Alabama Food Stamp 
Application may be filed in the county where you live or online. You can fax the 
form ..."	https://foodstampoffice.us/alabama-food-stamp-offices/alabama-food-stamp-online-application/	http://www.google.com/url?q=https://foodstampoffice.us/alabama-food-stamp-offices/alabama-food-stamp-online-application/&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFghvMAw&usg=AFQjCNGZEngnJFgvhGiRbZf5GZQNbdHfKA
Food Stamp Application for Seniors | AlabamaLegalHelp.org | A ...	"The Alabama Elderly Simplified Application Project (AESAP) was created to 
simplify the Food Assistance Program application process for households where 
all ..."	https://www.alabamalegalhelp.org/resource/food-stamp-application-for-seniors	http://www.google.com/url?q=https://www.alabamalegalhelp.org/resource/food-stamp-application-for-seniors&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCBMwAA&usg=AFQjCNH4lNCUFRAwNQleeYYGeG_L2WMJUQ
How to Apply for Alabama Food Stamps: 14 Steps (with Pictures)	"17 Jul 2017 ... The Food Stamp program (known in Alabama as the Supplemental Nutrition 
Assistance Program or SNAP) is designed to reduce hunger and ..."	http://www.wikihow.com/Apply-for-Alabama-Food-Stamps	http://www.google.com/url?q=http://www.wikihow.com/Apply-for-Alabama-Food-Stamps&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCB0wAg&usg=AFQjCNGJ-PXurINXEwcaZd_5LahBBtJpdg
Alabama counties cut 85% of their food stamp participants with no ...	"6 Jun 2017 ... While former Governor Robert Bentley was using Alabama taxpayer funds to fly 
helicopters to find his wallet and nearly getting himself ..."	https://www.dailykos.com/story/2017/6/6/1669345/-Alabama-counties-cut-85-of-their-food-stamp-participants-with-no-work-in-sight	http://www.google.com/url?q=https://www.dailykos.com/story/2017/6/6/1669345/-Alabama-counties-cut-85-of-their-food-stamp-participants-with-no-work-in-sight&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCCUwAw&usg=AFQjCNEqbXtI488dQ1TkYXGLxtiVLLgPbw
FA Points of Eligibility Home Page - Alabama Department of Human ...	"The Food Assistance Division administers the Food Assistance Program in 
Alabama. At the national level, this program was orginally called the Food Stamp
 ..."	http://www.dhr.state.al.us/POE/POEHome.aspx	http://www.google.com/url?q=http://www.dhr.state.al.us/POE/POEHome.aspx&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCCswBA&usg=AFQjCNHJ5EXXsgmYc_vlrNtlxhP5PNSRmA
Alabama has more food stamp recipients than public school students	"4 Jan 2015 ... The federal food stamp program in Alabama (officially knows as the 
Supplemental Nutrition Assistance Program, or SNAP) has almost 20 ..."	http://yellowhammernews.com/faithandculture/alabama-food-stamp-recipients-public-school-students/	http://www.google.com/url?q=http://yellowhammernews.com/faithandculture/alabama-food-stamp-recipients-public-school-students/&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCDAwBQ&usg=AFQjCNHVcf2A5pWy-ywMjQcxZi5nOwa_kA
Alabama Food Stamp Program's Unofficial Guide	"Introduction. In Alabama, the Food Assistance Division is under Alabama's 
Department of Human resources, which handles all services for food stamps with
 ..."	http://www.foodstamps.org/alabama	http://www.google.com/url?q=http://www.foodstamps.org/alabama&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCDcwBg&usg=AFQjCNFrfQbQsBzIV1mgYfRxtopYVJGzmQ
Alabama's Food Stamp Work Requirements -- Able Bodied Adults ...	"6 Jul 2017 ... Alabama reinstated work requirements for able-bodied adults without 
dependents on food stamps. The rolls dropped, a lot ..."	http://www.nationalreview.com/article/449251/alabamas-food-stamp-work-requirements-able-bodied-adults-without-dependents-85	http://www.google.com/url?q=http://www.nationalreview.com/article/449251/alabamas-food-stamp-work-requirements-able-bodied-adults-without-dependents-85&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCD0wBw&usg=AFQjCNHpM0yY4vPxAB1z1wUs9BPz9gNSFg
13 Alabama counties saw 85 percent drop in food stamp - Fox News	"6 Jun 2017 ... Thirteen previously exempted Alabama counties saw an 85 percent drop in food 
stamp participation after work requirements were put in place ..."	http://www.foxnews.com/on-air/fox-and-friends/blog/2017/06/06/13-alabama-counties-saw-85-percent-drop-food-stamp-participation-after-work	http://www.google.com/url?q=http://www.foxnews.com/on-air/fox-and-friends/blog/2017/06/06/13-alabama-counties-saw-85-percent-drop-food-stamp-participation-after-work&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCEMwCA&usg=AFQjCNEvCxeVbfrAtaW8VwTO3TJ7wY8O7A
Alabama Sees 85% Drop In Food Stamp Participation After Work ...	"7 Jun 2017 ... Thirteen previously exempted Alabama counties saw an 85 percent drop in food 
stamp participation after work requirements were put in place ..."	http://www.zerohedge.com/news/2017-06-06/alabama-counties-see-85-drop-food-stamp-participation-after-work-requirements-implem	http://www.google.com/url?q=http://www.zerohedge.com/news/2017-06-06/alabama-counties-see-85-drop-food-stamp-participation-after-work-requirements-implem&sa=U&ved=0ahUKEwjPjuvutIfWAhWHto8KHUXMBhM4ChAWCEkwCQ&usg=AFQjCNHD9cFN-_UH77SpQKWgb9wphi7fzA
Food outreach program seeking new sources of donated food ...	"22 Jun 2007 ... Bruno's Tuscaloosa store does contribute 30,000 to 40,000 pounds of food 
annually to the West Alabama Food Bank, where Feed My Sheep ..."	http://www.tuscaloosanews.com/news/20070622/food-outreach-program-seeking-new-sources-of-donated-food	http://www.google.com/url?q=http://www.tuscaloosanews.com/news/20070622/food-outreach-program-seeking-new-sources-of-donated-food&sa=U&ved=0ahUKEwjVmoP0tIfWAhUlTY8KHTgpA88QFgg1MAY&usg=AFQjCNEHvG9bV0IRx5zFRa5hvMWd1-IlOw
Community Market of the Food Bank of East Alabama - AuburnServes	"Community Market of East Alabama is a client food pantry serving residents of 
Lee County. On most Mondays and Tuesdays, the Lee County Brown Bag ..."	https://auburnserves.com/Partner/Details/142	http://www.google.com/url?q=https://auburnserves.com/Partner/Details/142&sa=U&ved=0ahUKEwjVmoP0tIfWAhUlTY8KHTgpA88QFgg4MAc&usg=AFQjCNG-_Eur6DbLzTJEs4-aC2FBYHa94Q
Missions & Outreach — Journey Church 9am and 10:45am	"Provides food, clothing, financial assistance and spiritual needs for the needy in 
... Our church-planting ministry exists to help start new churches in Alabama and
 ..."	http://www.myjourneychurch.com/missions-outreach/	http://www.google.com/url?q=http://www.myjourneychurch.com/missions-outreach/&sa=U&ved=0ahUKEwjVmoP0tIfWAhUlTY8KHTgpA88QFgg9MAg&usg=AFQjCNExaLQGyIllb_5YospWnxdOAJWssQ
Outreach at Auburn University	"17 Sep 2015 ... Campus Kitchens: food preparation and distribution service. ... The Alabama 
Poverty Project (APP) mobilizes Alabamians to eliminate poverty ..."	http://www.auburn.edu/outreach/ops/programs_services.htm	http://www.google.com/url?q=http://www.auburn.edu/outreach/ops/programs_services.htm&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCBYwAQ&usg=AFQjCNH5QW1tQJkCHsm0KitMAm_oEQgiUA
Community Market « Food Bank of East Alabama	"The Community Market, a program of the Food Bank of East Alabama, ... The 
outreach of the Community Market is made possible through community support."	http://foodbankofeastalabama.com/community-market/	http://www.google.com/url?q=http://foodbankofeastalabama.com/community-market/&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCB0wAg&usg=AFQjCNEfuoNO56T80VAQUccWkjOr0dDs2w
Community Outreach – Auburn UMC	"The AUMC Food Pantry and MERCY assistance ministry are two ways that 
AUMC .... The Community Market, a program of the Food Bank of East Alabama,
 ..."	http://www.aumc.net/ministries/community-outreach/	http://www.google.com/url?q=http://www.aumc.net/ministries/community-outreach/&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCCowBA&usg=AFQjCNGAgyVKKyo-opCicRXXbI8837lTSw
Community Outreach - Alabama A&M University!	"Technical assistance and outreach training functions within the College of .... of 
the outreach program is funded by USDA/National Institute of Food and ..."	http://www.aamu.edu/academics/alns/sfrc/pages/community%20outreach.aspx	http://www.google.com/url?q=http://www.aamu.edu/academics/alns/sfrc/pages/community%2520outreach.aspx&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCC8wBQ&usg=AFQjCNH0JV02Gh-CdWHrLFUUvESVU0IQCw
Family and Health: Expanded Food and Nutrition Education ...	"The Alabama Cooperative Extension System operates as the primary outreach 
organization for the land-grant function of Alabama A&M and Auburn University."	http://www.aces.edu/family-health/health-nutrition/efnep/	http://www.google.com/url?q=http://www.aces.edu/family-health/health-nutrition/efnep/&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCDowBw&usg=AFQjCNHyYK_sVI93Y7Qs91IAMjPdoyQg1A
Birmingham AIDS Outreach | Services	"BAO is the only AIDS Service Organization in Alabama that offers free legal ... 
BAO offers a food pantry where clients receive a 50 pound box of food each 
month ..."	http://www.birminghamaidsoutreach.org/services	http://www.google.com/url?q=http://www.birminghamaidsoutreach.org/services&sa=U&ved=0ahUKEwiCgrf0tIfWAhXBYo8KHe8_BUs4ChAWCEYwCQ&usg=AFQjCNFEUebnc9ShH36EDlF0L4IGGEl2UQ
Alabama | Healthy Food Access Portal	"Policy Efforts to Watch: Alabama Healthy Food Financing Act. With strong ... 
Advocates are actively working to secure funding for this new initiative. In 2016 ..."	http://www.healthyfoodaccess.org/policy-efforts-impacts-alabama	http://www.google.com/url?q=http://www.healthyfoodaccess.org/policy-efforts-impacts-alabama&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFggTMAA&usg=AFQjCNGM7OOHqB0hShiAF-tRj7dbXt3z0w
Alabama Possible: Home Page	"Alabama Possible is a statewide nonprofit organization that removes barriers to 
prosperity in Alabama through education, collaboration, and advocacy. Our 
research-driven work is designed to broaden ... Child Food Insecurity Rate. % ..."	https://alabamapossible.org/	http://www.google.com/url?q=https://alabamapossible.org/&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFggYMAE&usg=AFQjCNFdpPL5GU1dMqO30M7Qdn4KAyRrKA
Animal Advocates of Alabama | Speaking up, speaking out for the ...	"Alabama Bill to Regulate Puppy Mill Abuses Killed in Senate Committee ... 
BIRMINGHAM – Animal Advocates of Alabama launched its website on May 1, 
2015."	http://www.alanimals.com/	http://www.google.com/url?q=http://www.alanimals.com/&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFggiMAM&usg=AFQjCNF1U0SHhVPlXmA4sY1pi4gdy19v6A
Conference Highlights Women's Role In Agriculture Advocacy ...	"2 May 2017 ... Agriculture advocacy, politics and food technology were among topics for the 
annual Alabama Farmers Federation Women's Leadership ..."	http://alfafarmers.org/stories/news-detail/conference-highlights-womens-role-in-agriculture-advocacy	http://www.google.com/url?q=http://alfafarmers.org/stories/news-detail/conference-highlights-womens-role-in-agriculture-advocacy&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFgg3MAc&usg=AFQjCNGbfgQW9dZBQDgohSrCBHY1nNBLoQ
Alabama Fast-Food Workers Rally To Defend City's Wage Hike : The ...	"23 Feb 2016 ... A coalition of fast-food workers, clergy and advocates rallied at the state capitol in 
Montgomery, Ala., Tuesday as a fight escalated in the state ..."	http://www.npr.org/sections/thesalt/2016/02/23/467839894/alabama-fast-food-workers-rally-to-defend-citys-wage-hike	http://www.google.com/url?q=http://www.npr.org/sections/thesalt/2016/02/23/467839894/alabama-fast-food-workers-rally-to-defend-citys-wage-hike&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFgg9MAg&usg=AFQjCNGTnHIxqDThqACGbh8ZYOo6xC-6Dw
CFSC List of Food Policy Councils in North America Alabama ...	"May 2012. *= in development. Alabama. S: Alabama Food Policy Council*. 
Contact: .... Top Priorities: Developing Informed and Effective Local Food 
Advocates; ..."	https://www.markwinne.com/wp-content/uploads/2012/09/fp-councils-may-2012.pdf	http://www.google.com/url?q=https://www.markwinne.com/wp-content/uploads/2012/09/fp-councils-may-2012.pdf&sa=U&ved=0ahUKEwihpYX6tIfWAhWIvI8KHZImBDkQFghAMAk&usg=AFQjCNEyJMjaSLpWZVCO25ViZolXJc2jPw
Advocacy Opportunities | Hispanic Interest Coalition of Alabama	"Join HICA in Supporting Comprehensive Immigration Reform The Hispanic 
Interest Coalition of Alabama HICA urges the speedy enactment of 
comprehensive ..."	http://www.hispanicinterest.org/advocacy/	http://www.google.com/url?q=http://www.hispanicinterest.org/advocacy/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCBMwAA&usg=AFQjCNHRA5MWHKRDr0o3LCM0V4UpvW7iDQ
Alabama Food Industry Finest Luncheon | Alabama Grocers ...	Alabama's Food Industry Finest Luncheon. November 2, 2017 at 10:00 AM • The ...	https://alabamagrocers.org/legislative/alabama-food-industry-finest-luncheon/	http://www.google.com/url?q=https://alabamagrocers.org/legislative/alabama-food-industry-finest-luncheon/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCBkwAQ&usg=AFQjCNGUnzIuB4vIPPZkLgQiFXVk9ogtSA
National Children's Advocacy Center	"The National Children's Advocacy Center is a non-profit organization that ... out to 
almost 10,000 people in Huntsville/Madison County, Alabama each year."	http://www.nationalcac.org/	http://www.google.com/url?q=http://www.nationalcac.org/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCCgwAw&usg=AFQjCNGALuQ6g7TeFofeZYKr8w_zldoT0g
Elder Justice & Advocacy Elder Abuse Protection Toolkit - Alabama ...	"Examples are failure to provide oneself with adequate food, clothing, shelter, 
medication, safety, and proper hygiene. Physical Abuse. The intentional use of ..."	http://www.alabamaageline.gov/assets/eaptoolkit.pdf	http://www.google.com/url?q=http://www.alabamaageline.gov/assets/eaptoolkit.pdf&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCC4wBA&usg=AFQjCNFUZX0w71V7cqyHh7Ot0oUw3eumyA
Advocacy | JL Mobile	"The Junior League of Mobile (JLM) Advocacy Committee advocates and 
supports programs, ... Voices for Alabama's Children Healthy Food Financing 
Initiative."	https://www.juniorleaguemobile.org/advocacy/	http://www.google.com/url?q=https://www.juniorleaguemobile.org/advocacy/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCDQwBQ&usg=AFQjCNEGFYETGssdBiIIKo_mrBVP-Kyc0A
North AL: Advocacy for Social Justice Blog: Food Stamps and ...	"23 Sep 2013 ... Over ½ of the recipients of SNAP are the most vulnerable in society – children 
and the elderly. In fact, 84% of all food stamp recipients are in a ..."	http://www.umcna.org/postdetail/124642	http://www.google.com/url?q=http://www.umcna.org/postdetail/124642&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCDkwBg&usg=AFQjCNFyGpu9UvxVc2SrevAsTt9GBc69og
Partners - United Way of Southwest AlabamaUnited Way of ...	"By partnering with local agencies, United Way of Southwest Alabama furthers its 
vision of ... The mission of the Child Advocacy Center (CAC) is to be the Mobile ... 
Community Action Agency Clarke County provides food, financial assistance for ..."	http://uwswa.org/partners/	http://www.google.com/url?q=http://uwswa.org/partners/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCD8wBw&usg=AFQjCNFnYwL34shjisZ_upOlAQf9iMeSDg
Welcome to the Child Advocacy Center of Mobile, AL	"The mission of the Child Advocacy Center (CAC) is to be the Mobile community 
response ... University of South Alabama's Children's Medical Center Outpatient 
Clinic to secure evidence. ... Food and beverages will be provided on the course."	http://www.cacmobile.org/	http://www.google.com/url?q=http://www.cacmobile.org/&sa=U&ved=0ahUKEwiIvb_6tIfWAhVFsY8KHUWVCXA4ChAWCEUwCA&usg=AFQjCNGwY96yHvJqwJ71dcAj9vmpRSuGMA
