State	Search Term	Page Number	Index of Search within the Page	Number of Times Domain Appeared within state	Title	Description	Link	Google Link
national	food organisations	2	6	1	National Food Chain Safety Office - …	Zala County Agricultural Office Directorate of Food Chain Safety and Animal Health. External organisation: Unknown	https://hungary.pure.elsevier.com/en/organisations/national-food-chain-safety-office/network-organisations/	https://hungary.pure.elsevier.com/en/organisations/national-food...
national	food organisations	2	7	1	National Association Of State Meat And Food Inspection Directors …	National Association Of State Meat And Food Inspection Directors: $0: Other organizations performing similar types of work: $49,958	http://www.nonprofitfacts.com/SC/National-Association-Of-State-Meat-And-Food-Inspection-Directors.html	www.nonprofitfacts.com › South Carolina
national	food organisations	2	8	1	NATIONAL FOOD SECURITY MISSION	NFSM National Food Security Mission NFSMEC National Food Security Mission Executive Committee NGO Non -Government Organ izations NSC National Seeds Corporatio n	http://nfsm.gov.in/Guidelines/XIIPlan/NFSMXII.pdf	nfsm.gov.in/Guidelines/XIIPlan/NFSMXII.pdf
national	food organisations	2	9	1	National and other food organisations - Local Food …	"Sustainable Table is a Melbourne-based organisation that aims to provide Australians with the tools and information to make ethical eating easy. Their website has recently had a facelift. (posted March 22 2017) Australia's Right to Food Coalition: as they say on their website: ""Australia's Right to Food Coalition (RTFC) exists to improve the health …"	http://localfoodconnect.org.au/links/organisations/	localfoodconnect.org.au/links
national	food organisations	2	10	2	International Organisations, Food and Nationalism	148 Food and Nationalism/National Identity at the Global Level on the assumption that the world’s most prized natural and cultural sites belong to all of us, entailing a shared responsibility for their care’	https://link.springer.com/content/pdf/10.1057%2F9781137483133_8.pdf	https://link.springer.com/content/pdf/10.1057/9781137483133_8.pdf
	food bank	1	1	1	Food bank - Wikipedia	A food bank or foodbank is a non-profit, charitable organization that distributes food to those who have difficulty purchasing enough food to avoid hunger.	https://en.wikipedia.org/wiki/Food_bank	https://en.wikipedia.org/wiki/Food_bank
	food bank	1	2	1	Find Your Local Food Bank | Feeding America® Food Banks	The Feeding America nationwide network of food banks and partner food pantries distributes 4 billion meals a year. Find a food bank near you.	http://www.feedingamerica.org/find-your-local-foodbank/	www.feedingamerica.org/find-your-local-foodbank
	food bank	1	3	1	Houston Food Bank - Official Site	News, current fundraisers, volunteer needs, and how to schedule a tour of the food bank. Part of the America's Second Harvest network.	http://www.houstonfoodbank.org/	www.houstonfoodbank.org
	food bank	1	4	1	Food banks | Society | The Guardian	Dominic Raab, a senior Conservative and former justice minister, says people who use food banks typically do so because they have an occasional ‘cashflow problem’, prompting jeers from the audience	https://www.theguardian.com/society/food-banks	https://www.theguardian.com/society/food-banks
	food bank	1	5	1	Saarc Food Bank - dfpd.nic.in	Saarc Food Bank. In pursuance of the decision taken in the 14th SAARC Summit held in New Delhi on April 3-4, 2007, the Heads of States of South Asian Association for Regional Cooperation(SAARC) countries have signed the Agreement to establish the SAARC Food Bank.	http://www.dfpd.nic.in/saarc-food-bank.htm	www.dfpd.nic.in/saarc-food-bank.htm
	food bank	1	6	1	Central Texas Food Bank	Formerly the Capital Area Food Bank, the Central Texas Food Bank's mission is to nourish hungry people and lead the community in the fight against hunger.	https://www.centraltexasfoodbank.org/	https://www.centraltexasfoodbank.org
	food bank	1	7	1	Fighting Hunger in Australia - Foodbank	Foodbank is Australia’s largest food relief organisation, providing 60 million meals a year to over 2,400 charities and 1,000 schools around the country.	https://www.foodbank.org.au/	https://www.foodbank.org.au
	food bank	1	8	1	Food Banks Canada - Find a Food Bank	The Food Banks Canada network is made up of ten Members (Provincial Associations) and their approximately 450 affiliated food banks (Affiliate Members). Please call your local food bank before visiting.	https://www.foodbankscanada.ca/utility-pages/find-a-food-bank.aspx	https://www.foodbankscanada.ca/utility-pages/find-a-food-bank.aspx
	food bank	1	9	1	India's first food bank inaugurated as part of war against ... - The Hindu	In pursuit of his long-cherished goal of making India hunger-free by 2020, Sam Pitroda, Adviser to the Prime Minister, along with Delhi Chief Minister Sheila Dikshit announced the launch of the first Food Bank as part of the India Food Banking Network (IFBN) here over the weekend. Mr. Pitroda said	http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/indias-first-food-bank-inaugurated-as-part-of-war-against-hunger/article3510800.ece#!	www.thehindu.com/todays-paper/tp-national/tp-newdelhi/indias-first...
	food bank	1	10	2	Feeding America - Wikipedia		https://en.wikipedia.org/wiki/Second_Harvest_Food_Bank	https://en.wikipedia.org/wiki/Second_Harvest_Food_Bank
	food bank	2	1	3	Food bank - Wikipedia		https://en.wikipedia.org/wiki/Food_bank	https://en.wikipedia.org/wiki/Food_bank
	food bank	2	2	1	Merced County Food Bank : Home	MCFB’s mission is to improve the health and well-being of Merced & Mariposa County residents affected by hunger; through the acquisition, storage, and distribution of nutritious food.	http://mmcfb.org/	mmcfb.org
	food bank	2	3	1	Food bank - definition of food bank by The Free …	food bank n. An organization that collects donated or surplus foodstuffs and distributes them free or at low cost to programs or organizations serving people in need. food′ bank` n. a nonprofit clearinghouse that receives unsalable food products donated by the food industry and channels them through various agencies to the needy. [1980–85] …	http://www.thefreedictionary.com/food+bank	www.thefreedictionary.com/food+bank
	food bank	2	4	1	Food Bank For New York City	Food Bank For New York City warehouses and distributes free food for over 1.5 million hungry New Yorkers each year.	http://www.foodbanknyc.org/	www.foodbanknyc.org
	food bank	2	5	1	Home - New Braunfels Food Bank	FIGHTING HUNGER AND FEEDING HOPE IN NEW BRAUNFELS AND SOUTHWEST TEXAS. Founded in 2010 by the San Antonio Food Bank as The Kitchen Table, the New Braunfels Food Bank is an expansion of this effort to more fully serve the Comal and surrounding counties.	https://nbfoodbank.org/	https://nbfoodbank.org
	food bank	2	6	1	NH Food Bank - The New Hampshire Food Bank	What is a Food Bank? A food bank is the center of food collection and distribution in a community. In essence, food banks collect, sort and re-distribute food to the community.	https://www.nhfoodbank.org/	https://www.nhfoodbank.org
	food bank	2	7	1	The Idaho Foodbank	Together We Can Solve Hunger. The Idaho Foodbank is an independent, donor-supported, nonprofit organization founded in 1984, and is the largest food bank and distributor of free food assistance in Idaho.	https://idahofoodbank.org/	https://idahofoodbank.org
	food bank	2	8	1	Where to Find Local Food Banks - The Spruce	Food pantries and food banks exist to help low-income families get by. Find out how to apply and where to get help in your area.	https://www.thespruce.com/how-to-find-food-banks-in-your-area-2997430	https://www.thespruce.com/how-to-find-food-banks-in-your-area-2997430
	food bank	2	9	1	Texas Food Banks Mobilize For Hurricane Harvey: How …	Food banks in Texas are ready to aid citizens in need in the wake of Hurricane Harvey, and here's how you can help.	http://www.houstonpress.com/restaurants/texas-food-banks-mobilize-for-hurricane-harvey-how-you-can-help-9735249	www.houstonpress.com/restaurants/texas-food-banks-mobilize-for...
	food bank	2	10	1	Food Bank Cookbook - Home | Facebook	Food Bank Cookbook. 220 likes · 15 talking about this. A community project to produce a cookbook with Recipes using ingredients from a food bank box and...	https://www.facebook.com/FoodbankCookbook/	https://www.facebook.com/FoodbankCookbook
	food charity	1	1	2	10 Top Charities That Fight Hunger - The Spruce	10 Charities That Fight Hunger Worldwide. By Brett Moore. Updated 05/06/17. Share Pin Email Looking to make a difference in the world? One of the greatest problems today is hunger. While many of us enjoy the pleasures of ... The Food Banks gets a Grade A from Charity Navigator and 4-stars from Charity Watch. Continue to 5 of 10 below. 05 …	https://www.thespruce.com/charities-that-fight-hunger-1666012	https://www.thespruce.com/charities-that-fight-hunger-1666012
	food charity	1	2	1	10 Food-Related Charities - Chowhound	10 Food-Related Charities Gifts that benefit good causes By Roxanne Webber Save the Seeds Give a Pig Teach a Kid to Plant Help End Hunger Know Your Fish With so much emphasis on buying gifts during the holidays, it’s easy to be sucked into the consumer machine. We’ve put together a list of food-centric charities so you can help someone …	https://www.chowhound.com/food-news/54248/10-food-related-charities/	https://www.chowhound.com/food-news/54248/10-food-related-charities
	food charity	1	3	2	Food Charity (Free Food Program for Low Salaries/Poor People ... - Facebook	Food Charity (Free Food Program for Low Salaries/Poor People), Karachi Lines, Pakistan. 348 likes. Everyday Free Lunch arrange for low salaries/ Poor...	https://www.facebook.com/foodcharity	https://www.facebook.com/foodcharity
	food charity	1	4	1	Food Charities You Should Donate To | Bon Appetit	While you're buying gifts this holiday season, consider donating to these food-related charities as well	http://www.bonappetit.com/entertaining-style/gift-guides/article/food-charities-you-should-donate-to	www.bonappetit.com/.../article/food-charities-you-should-donate-to
	food charity	1	5	1	Charity Navigator - Rating for Food For The Poor	Food For The Poor is a International charity rated 4 of 4 stars by Charity Navigator. Located in Coconut Creek, FL, it is one of 8,870 organizations rated by Charity Navigator.	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3714	https://www.charitynavigator.org/index.cfm?bay=search.summary&...
	food charity	1	6	1	Charity | Definition of Charity by Merriam-Webster	Define charity: the act of giving money, food, or other kinds of help to people who are poor, sick, etc.; also : something… — charity in a sentence	https://www.merriam-webster.com/dictionary/charity	https://www.merriam-webster.com/dictionary/charity
	food charity	1	7	1	Hunger Crisis: How To Donate Food To Charity	Hunger is a growing problem in Australia. With many food charities operating we outline key tips to follow if you wish to donate food to those in need.	https://www.foodsafety.com.au/blog/hunger-crisis-how-to-donate-food-to-charity	https://www.foodsafety.com.au/blog/hunger-crisis-how-to-donate...
	food charity	1	8	1	Food Rescue Charities | FOODWISE	Meet the Australian charities tackling our food waste problem. From OzHarvest, SecondBite and Foodbank, to Fareshare and Food Rescue, these are the organisations at the forefront of addressing Australian food insecurity.	http://www.foodwise.com.au/foodwaste/business-food-waste/food-charities/	www.foodwise.com.au/foodwaste/business-food-waste/food-charities
	food charity	1	1	1	Charity Food Donations - Search Charity Food Donations		https://46120906.r.bat.bing.com/?ld=d3H4BkoBRoPO7XuAQuyQSuIDVUCUzym2iycsmnjH1SWbRRB_cav4LyvdohHDSxWPfRgYQV00KIanLB3SEVCqA8zAdRvxaOq-KAeFYp5jTHEqvafN8Oc8M59VX-WEHLU7t0_YAfavFKhhzlJhlASjjRt-Hm658&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3dcharity%2520food%2520donations%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Charity Food Donations
	food charity	2	1	2	Charity | Definition of Charity by Merriam-Webster	Define charity: the act of giving money, food, or other kinds of help to people who are poor, sick, etc.; also : something… — charity in a sentence	https://www.merriam-webster.com/dictionary/charity	https://www.merriam-webster.com/dictionary/charity
	food charity	2	2	1	Home - FoodCycle	Building communities through the power of good food!	http://www.foodcycle.org.uk/	www.foodcycle.org.uk
	food charity	2	3	2	Hunger Crisis: How To Donate Food To Charity	Hunger is a growing problem in Australia. With many food charities operating we outline key tips to follow if you wish to donate food to those in need.	https://www.foodsafety.com.au/blog/hunger-crisis-how-to-donate-food-to-charity	https://www.foodsafety.com.au/blog/hunger-crisis-how-to-donate...
	food charity	2	4	2	Food Rescue Charities | FOODWISE	Meet the Australian charities tackling our food waste problem. From OzHarvest, SecondBite and Foodbank, to Fareshare and Food Rescue, these are the organisations at the forefront of addressing Australian food insecurity.	http://www.foodwise.com.au/foodwaste/business-food-waste/food-charities/	www.foodwise.com.au/foodwaste/business-food-waste/food-charities
	food charity	2	5	1	Food For The Poor | Feeding the Hungry | Charity …	Visit our website and discover what makes Food For The Poor one of the largest hunger relief and development organizations in the nation.	http://www.foodforthepoor.org/	www.foodforthepoor.org
	food charity	2	6	1	food charity Archives - OzHarvest	How does the food delivery process work? We collect quality excess food from a variety of businesses in our refrigerated vans, then deliver it to agencies.	http://www.ozharvest.org/tag/food-charity/	www.ozharvest.org/tag/food-charity
	food charity	2	7	1	food Charity Jobs | CharityJob.co.uk	Apply for the latest food Charity Jobs. 5357 charity jobs available now! Browse jobs in food.	https://www.charityjob.co.uk/jobs/?keywords=food	https://www.charityjob.co.uk/jobs/?keywords=food
	food charity	2	8	4	Charitable organization - Wikipedia		https://en.wikipedia.org/wiki/Charitable_organization	https://en.wikipedia.org/wiki/Charitable_organization
	food charity	2	9	1	The Food Chain	The Food Chain exists to ensure people living with HIV in London can access the nutrition they need to get well, stay well and lead healthy, independent lives.	http://www.foodchain.org.uk/	www.foodchain.org.uk
	food charity	2	10	1	FoodRelief.org - Help feed needy children in India	It has been 5 years since we started the foodrelief program in Andhra Pradesh (September 2009 to December 2014). In these five years a total of 435,000 plates of spiritual food have been distributed in Andhra Pradesh by devotees of the Bhaktivedanta Ashram, mostly in the Vizianagaram district.	http://www.foodrelief.org/	www.foodrelief.org
	food charity	2	1	2	Charity Food Donations - Search Charity Food Donations		https://46120906.r.bat.bing.com/?ld=d3VW-0PNv40V3noQzopeeDvTVUCUyBhRvcwa-lVGEIy7qQ5_hL9abRvHpstAxyXUNvg6MGHibdDCxDwRaIm_jKIQ76o8EPAevqNl0eRBX7WgnPo9L3eaIQtIoPex5tP_GpID2fYvc4Os2KzzFAuxgJ9AFpwOo&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3dcharity%2520food%2520donations%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Charity Food Donations
	food donation	1	1	1	Food Donation Connection - Official Site	Food Donation Connection manages food donation programs for food service companies interested in donating food. The donating process is based on donors receiving economic benefit through tax savings in addition to involvement with community and corporate goodwill.	http://www.foodtodonate.com/	www.foodtodonate.com
	food donation	1	2	1	Donating Food | Reduce, Reuse, Recycle | US EPA	Where to Donate. Food Pantries Food pantries, food banks and food rescue programs are available across the country to collect food and redistribute it to those in need.	https://www.epa.gov/recycle/donating-food	https://www.epa.gov/recycle/donating-food
	food donation	1	3	1	Food Donation | Food Donation Drop Off	Channel One is one of many places to donate food. Food donations are accepted all year. This page lists all of the food donation drop off sites via Channel One.	https://www.helpingfeedpeople.org/donate/food-donations/	https://www.helpingfeedpeople.org/donate/food-donations
	food donation	1	4	1	Donate leftover foods Mumbai - Charity, Donate to …	Donate old cloth,book,toy,old furniture,old computer for poor people child ngo. help for human ...	http://mumbai.quikr.com/donate-leftover-foods-charity-donate-ngo/donate-leftover-foods/x1020	mumbai.quikr.com/donate-leftover-foods-charity-donate-ngo/donate...
	food donation	1	5	1	Donate Food for Old Age People | 80G Tax Exemption …	Video embedded · We provide everyday nutritious meals for 30 Destitute Old Age persons, who are neglected by their sons, daughters. Donate Online to sponsor lunch for Elders.	https://www.serudsindia.org/elders/sponsor-meals-poor-old-people/	https://www.serudsindia.org/elders/sponsor-meals-poor-old-people
	food donation	1	6	1	How to Request Food Donations for Charities | Our …	Many grocery stores and restaurants are willing to donate food and beverages to charity organizations; it might be part of their mission to contribute to the community. Treat food donations as a business transaction by offering your donors proper documentation. Be prepared to give them a letter of a request and a receipt for their donation. As an …	http://peopleof.oureverydaylife.com/request-food-donations-charities-6302.html	peopleof.oureverydaylife.com/request-food-donations-charities-6302...
	food donation	1	7	1	Donate Leftover Excess Food - India Activities	Donate excess food leftover from weddings, parties, restaurants, functions, caterers and marriage halls which will be collected by volunteers and distributed to poor, slum-dwellers, orphanages, homeless and the underprivileged.	http://www.indiaactivities.com/caring-activities/donate-leftover-excess-food/	www.indiaactivities.com/caring-activities/donate-leftover-excess-food
	food donation	1	8	1	GiveIndia.org - Official Site	Donate money to over 200 credible NGOs through GiveIndia, India's leading online donation and fundraising platform providing tax receipts	https://www.giveindia.org/	https://www.giveindia.org
	food donation	1	9	5	Food Donation Connection - Wikipedia	Food Donation Connection (FDC), LLC is a privately owned American company that serves as the liaison between restaurants/food service companies interested in donating surplus food, and local social service agencies that distribute food to people in need. The company’s vision, “Let Nothing Be Wasted”, is a response to the challenge given …	https://en.wikipedia.org/wiki/Food_Donation_Connection	https://en.wikipedia.org/wiki/Food_Donation_Connection
	food donation	1	1	3	Donation For Food - Search Donation For Food		https://46120906.r.bat.bing.com/?ld=d3qrIc_ja0lVrQpRgxiGJNEjVUCUwPx043eHpup4clfzTgCX6kdSEtvxuYXDp0CZWK_5EzZPwb7obpBScOLXU70VK5-tWM4J9N-DCmHbWAXbwDURLL_FNbnWLKvM5dY9T0EyOhjsoeb9jEIeb_hM7OYrDtbU8&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3ddonation%2520for%2520food%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Donation For Food/Now
	food donation	2	1	2	How to Request Food Donations for Charities | Our …	Many grocery stores and restaurants are willing to donate food and beverages to charity organizations; it might be part of their mission to contribute to the community. Treat food donations as a business transaction by offering your donors proper documentation. Be prepared to give them a letter of a request and a receipt for their donation. As an …	http://peopleof.oureverydaylife.com/request-food-donations-charities-6302.html	peopleof.oureverydaylife.com/request-food-donations-charities-6302...
	food donation	2	2	1	Food Drives and Food Donations | Feed My People Food …	As a food bank, Feed My People relies on donations from food manufacturers, distributors, retailers, farmers, and individual community members. These generous donations make it possible for us to distribute over 6 million pounds of food to Wisconsin hunger relief organizations!	http://www.fmpfoodbank.org/food_donations.phtml	www.fmpfoodbank.org/food_donations.phtml
	food donation	2	3	2	Food Donation Connection - Donate Food - Harvest …	Food Donation Connection manages food donation programs for food service companies interested in donating food. The donating process is based on donors receiving economic benefit through tax savings in addition to involvement with community and corporate goodwill.	http://www.foodtodonate.com/	www.foodtodonate.com
	food donation	2	4	6	Food Donation Connection - Wikipedia	Food Donation Connection (FDC), LLC is a privately owned American company that serves as the liaison between restaurants/food service companies interested in donating surplus food, and local social service agencies that distribute food to people in need. The company’s vision, “Let Nothing Be Wasted”, is a response to the challenge given …	https://en.wikipedia.org/wiki/Food_Donation_Connection	https://en.wikipedia.org/wiki/Food_Donation_Connection
	food donation	2	5	1	Donate Food | Ways To Give	FeedMore relies on donations obtained from food drives, drop-boxes, and food donations from individuals, groups, and local food service businesses	https://feedmore.org/ways-to-give/donate-food/	https://feedmore.org/ways-to-give/donate-food
	food donation	2	6	2	Donating to the Food Relief Program	One Time Donations: Besides monthly sponsorships, you can give a one time donation towards the food relief activities. Inform us how many people you would like to feed, and in whose memory the distribution is being done. For just $10 you can feed around 50 people. Use the box on the right to make your one time donation by credit card. …	http://www.foodrelief.org/donations-to-the-food-relief-program/	www.foodrelief.org/donations-to-the-food-relief-program
	food donation	2	7	1	Food Donation | National Restaurant Association	America’s restaurants give back to their communities in many ways, including through charitable donations of food. The federal tax deduction for businesses that donate food inventory to charity is a critical tool in fighting hunger. It helps offset the costs associated with preserving, storing and	http://www.restaurant.org/advocacy/Food-Donation	www.restaurant.org/advocacy/Food-Donation
	food donation	2	8	1	Food Donations - shorelinesoupkitchens.org	Non-perishable food can be donated at times convenient to you. A good rule of thumb when considering making a food donation is to ask yourself if you would eat it, feed it to your children, or serve it to your Mom.	https://shorelinesoupkitchens.org/give-help-2/donate-food-2/food-donations	https://shorelinesoupkitchens.org/give-help-2/donate-food-2/food...
	food donation	2	9	2	Donate Food, Funds, Corporate Donations - Channel One	Channel One Regional Food Bank is the place to donate. There are food donations, fund donations, corporate donations, planned giving, and capital campaign's.	https://www.helpingfeedpeople.org/donate/	https://www.helpingfeedpeople.org/donate
	food donation	2	10	1	Food Donation Stock Photos and Images	Download food donation stock photos. Affordable and search from millions of royalty free images, photos and vectors. Thousands of images added daily.	https://www.123rf.com/stock-photo/food_donation.html	https://www.123rf.com/stock-photo/food_donation.html
	food donation	2	1	4	Donation For Food - Search Donation For Food		https://46120906.r.bat.bing.com/?ld=d3aMflSvy-CeX1EPMaaL-jgDVUCUz6qtmaWFibmWZkE_IAWXSpE6EnOmAluEwDe0BLWNuphiGz8_bMHuSsagqF63GK2IH67JVO5NAe2m2xaTvdjH3PyiGCdbpXEtkRUA666sRqFJ4qcxyh10KRpUKyDgB4ow0&u=http%3a%2f%2fin.zapmetasearch.com%2fws%3fq%3ddonation%2520for%2520food%26de%3dc%26asid%3dzm_in_ba_2_cg2_01	in.zapmetasearch.com/Donation For Food/Now
	food assistance	1	1	1	Food Assistance Programs | Nutrition.gov		https://www.nutrition.gov/food-assistance-programs	
	food assistance	1	2	2	Food Assistance Programs | Nutrition.gov	Food and Nutrition Service - Programs and Services. USDA. Food and Nutrition Service. Find information on the Food and Nutrition Service (FNS), which administers the Federal food and nutrition assistance programs such as SNAP, WIC, and School Meals, provides better access to food, and promotes healthy eating through nutrition …	https://www.nutrition.gov/subject/food-assistance-programs	https://www.nutrition.gov/subject/food-assistance-programs
	food assistance	1	3	1	Food Assistance | Department of Human Services	Supplemental Nutrition Assistance Program (SNAP) is the Food Assistance program in Colorado. SNAP provides food benefits to low-income households.	https://www.colorado.gov/pacific/cdhs/food-assistance-0	https://www.colorado.gov/pacific/cdhs/food-assistance-0
	food assistance	1	4	1	Supplemental Nutrition Assistance Program (SNAP) | Food …	SNAP offers nutrition assistance to millions of eligible, low-income individuals and families and provides economic benefits to communities. SNAP is the largest program in the domestic hunger safety net.	https://www.fns.usda.gov/snap/supplemental-nutrition-assistance-program-snap	https://www.fns.usda.gov/snap
	food assistance	1	5	1	Food Assistance « The Food Bank for Monterey County	The Emergency Food Assistance Program (EFAP) is the largest supplemental food program the Food Bank operates. United States Department of Agriculture (USDA) food commodities are distributed at 26 sites throughout Monterey County via tailgate distribution on a monthly basis.	http://www.foodbankformontereycounty.org/food-assistance/	www.foodbankformontereycounty.org/food-assistance
	food assistance	1	6	1	Food Assistance | Agriculture and Food Security | U.S. …	https://www.usaid.gov/crisis/horn-africaUSAID's food assistance provides life-saving food assistance to vulnerable populations and reduces hunger and malnutrition so that all people at all times have access to sufficient food for healthy and productive lives.	https://www.usaid.gov/what-we-do/agriculture-and-food-security/food-assistance	https://www.usaid.gov/.../food-assistance
	food assistance	1	7	1	Florida Department of Children and Families	Information About Assistance Programs. Food Assistance Program (SNAP) Work Requirements FAQ; Medical Assistance Program; Temporary cash assistance for families with children (TANF) General program information; Federal Non-Discrimination Poster; Family Nutrition Program (SNAP Ed) Find Us. Local community partner …	http://www.myflorida.com/accessflorida/	www.myflorida.com/accessflorida
	food assistance	1	8	1	Food Assistance | WFP | United Nations World Food …	People who are being treated for Ebola need good, nutritious food, as well as their families who may be struggling if the sick person is the main household earner.	https://www.wfp.org/ebola-emergency/food-assistance	https://www.wfp.org/ebola-emergency/food-assistance
	food assistance	1	9	1	The Emergency Food Assistance (a)Program	Food and Nutrition Service Nutrition Program Fact Sheet June 2016 United States Department of Agriculture Page 1 The Emergency Food Assistance (a)Program	https://fns-prod.azureedge.net/sites/default/files/tefap/pfs-tefap.pdf	https://fns-prod.azureedge.net/sites/default/files/tefap/pfs-tefap.pdf
	food assistance	1	10	1	Food Assistance | World Vision International	Together, we can end hunger - even in hard to reach places! Hunger and malnutrition remain two of humanity’s greatest challenges. The United Nations’ Food and Agriculture Organization estimates that 795 million people, or one in nine, live in hunger. Poor nutrition is an underlying cause of approximately 2.7 million childhood deaths each year.	http://www.wvi.org/food-assistance	www.wvi.org/food-assistance
	food assistance	1	11	1	Food Assistance | Center on Budget and Policy Priorities	.cbpp_wysiwyg_description div.left, .cbpp_wysiwyg_description div.right { width:50%; } .cbpp_wysiwyg_description div.left { float:left; padding-right:5%; } .cbpp_wysiwyg_description div.right { float:right; padding-left:5%; } Interactive Map: SNAP Helps Low-Wage Workers in Every State Nationally, about 10 percent of …	https://www.cbpp.org/topics/food-assistance	https://www.cbpp.org/topics/food-assistance
	food assistance	2	1	1	Food Assistance | Iowa Department of Human Services	We Can Help You Get Healthy Food! Fruits, vegetables and other healthy foods can help you and your family be healthy and productive. Sometimes these healthy foods are expensive and families need extra help purchasing them.	https://dhs.iowa.gov/food-assistance	https://dhs.iowa.gov/food-assistance
	food assistance	2	2	2	The Emergency Food Assistance (a)Program	Food and Nutrition Service Nutrition Program Fact Sheet June 2016 United States Department of Agriculture Page 1 The Emergency Food Assistance (a)Program	https://fns-prod.azureedge.net/sites/default/files/tefap/pfs-tefap.pdf	https://fns-prod.azureedge.net/sites/default/files/tefap/pfs-tefap.pdf
	food assistance	2	3	1	Department of Human Services: Food Assistance Program Overview - Michigan	The Michigan Department of Health and Human Services (MDHHS) - Temporary food assistance for eligible low-income families and individuals is available from the U.S. Department of Agriculture. Use MI Bridges to apply for assistance, check your eligibility status and manage your account online.	http://www.michigan.gov/mdhhs/0,5885,7-339-71547_5527-21832--,00.html	www.michigan.gov › MDHHS › Assistance Programs › Food Assistance
	food assistance	2	4	1	Food Assistance | USAGov	"If you have a low income, the Supplemental Nutrition Assistance Program (SNAP), formerly known as ""food stamps,"" is a federal nutrition program that can help you stretch your food budget. You get benefits each month on a plastic electronic benefits transfer (EBT) card, which you use like a credit or"	https://www.usa.gov/food-help	www.usa.gov › Benefits, Grants, Loans
	food assistance	2	5	1	Food assistance - European Commission	Food assistance - European Civil Protection and Humanitarian Aid Operations	http://ec.europa.eu/echo/what/humanitarian-aid/food-assistance_en	ec.europa.eu/echo/what/humanitarian-aid/food-assistance_en
	food assistance	2	6	1	Social Welfare Department - Short-term Food Assistance Service Projects	Service Description. In February 2009, SWD commissioned five non-governmental organizations (NGOs) to operate five Short-term Food Assistance Service Projects covering the whole territory to help individuals and families who have difficulties in coping with their daily food expenditure.	http://www.swd.gov.hk/en/index/site_pubsvc/page_family/sub_listofserv/id_foodassist/	www.swd.gov.hk/.../page_family/sub_listofserv/id_foodassist
	food assistance	2	7	1	Food Assistance | Fintrac	Food assistance can improve purchasing power, free up resources, and decrease or stabilize high food prices, especially during lean seasons.	http://www.fintrac.com/practice-areas/food-assistance	www.fintrac.com/practice-areas/food-assistance
	food assistance	2	8	1	Food Assistance (SNAP/EBT/Food Bank/WIC) - Virginia …	Click Here for Additional Resources. Apply. Adult Services; Child Support Services; Energy Assistance; Medical Assistance	https://www.dss.virginia.gov/benefit/food.cgi	https://www.dss.virginia.gov/benefit/food.cgi
	food assistance	2	9	1	Food Assistance & Safety - Boulder County	Food Assistance. Food Assistance (FA – formerly known as food stamps) or Supplemental Nutrition Assistance Program (SNAP) assists individuals or families with a portion of their monthly food costs.	https://www.bouldercounty.org/families/food/	www.bouldercounty.org › Families & Adults
	food assistance	2	10	1	Food aid and food assistance in emergency and transitional …	hpg Humanitarian Policy Group Food aid and food assistance in emergency and transitional contexts: a review of current thinking Paul Harvey, Karen Proudlock, Edward Clay, Barry Riley and	https://www.odi.org/resources/docs/6038.pdf	https://www.odi.org/resources/docs/6038.pdf
	food outreach	1	1	1	Food Outreach	Food Outreach is the only St. Louis area organization providing nutritional support to low-income men, women, and children with HIV/AIDS or cancer.	http://foodoutreach.org/	foodoutreach.org
	food outreach	1	2	2	Food Outreach - About	Food Outreach provides nutritional support to enhance the lives of low-income men, women and children living with HIV/AIDS or cancer in the St. Louis area.	http://foodoutreach.org/about/	foodoutreach.org/about
	food outreach	1	3	3	Food Outreach - Home | Facebook	Food Outreach, Saint Louis, MO. 5,452 likes · 53 talking about this · 1,890 were here. Food Outreach Mission: To provide nutritional support and enhance...	http://www.facebook.com/foodoutreach	www.facebook.com/foodoutreach
	food outreach	1	4	1	Food Outreach (@FoodOutreachSTL) | Twitter		https://twitter.com/FoodOutreachSTL	https://twitter.com/FoodOutreachSTL
	food outreach	1	5	1	Food Outreach - Community Service/Non-Profit - 3117 …	"11-10-2012 · 1 review of Food Outreach ""This place is a GREAT place! The staff is very nice! Its like food pantry but they do not really say they are one! You must be a client here to recieve services, but if you are a client then you know how the food is,…"	https://www.yelp.com/biz/food-outreach-saint-louis	www.yelp.com › Local Services › Community Service/Non-Profit
	food outreach	1	6	1	St. Timothy's Episcopal Church | Food Outreach	Food Outreach You can find us stocking the pantry at the CT Food Bank, cooking and serving a meal at Calvary/St. George, and collecting canned goods for St. John's Bridgeport.	http://www.sttimschurch.org/food	www.sttimschurch.org/food
