Name	Description	Link	Google Link
South Carolina — Food Recovery Network	State: SC. Date of founding: September 2016. Recovery locations: Chauncey's Dining Hall. Partner agencies: New Directions of Horry County (Family Shelter ...	https://www.foodrecoverynetwork.org/south-carolina/	https://www.foodrecoverynetwork.org/south-carolina/
Category:Companies based in South Carolina - Wikipedia	Subcategories. This category has the following 12 subcategories, out of 12 total. ▻ Companies based in South Carolina by city   (4 C). ▻ Defunct companies ...	https://en.wikipedia.org/wiki/Category:Companies_based_in_South_Carolina	https://en.wikipedia.org/wiki/Category:Companies_based_in_South_Carolina
Food Manufacturing Jobs, Employment in South Carolina | Indeed.com	Jobs 1 - 10 of 238 - 238 Food Manufacturing Jobs available in South Carolina on Indeed.com. one search. all jobs.	https://www.indeed.com/q-Food-Manufacturing-l-South-Carolina-jobs.html	https://www.indeed.com/q-Food-Manufacturing-l-South-Carolina-jobs.html
SC Food Policy Council - South Carolina Department of Agriculture	The purpose of the organization is to provide a forum for South Carolina's food policy stakeholders to network, collaborate, and share ideas in order to identify ...	https://agriculture.sc.gov/resources/agriculture-organizations/sc-food-policy-council/	https://agriculture.sc.gov › Resources › Agricultural Organizations
South Carolina Food Manufacturing Jobs | CareersInFood	Seeking South Carolina Food Manufacturing Jobs and Beverage industry positions? ... SC. This is a fantastic opportunity with a world-class organization. We're ...	http://www.careersinfood.com/South_Carolina-food-manufacturing-jobs.cfm	www.careersinfood.com/South_Carolina-food-manufacturing-jobs.cfm
South Carolina - Food Pantries	There are several food pantries and food banks in the state of South Carolina. With help from users like you we have compiled a list of some. If you know of a ...	https://www.foodpantries.org/st/south_carolina	https://www.foodpantries.org/st/south_carolina
	Options From Modern To Traditional. Experience A Taste Of South Dakota.	/aclk?sa=l&ai=DChcSEwiT5LD93YjWAhXVkI8KHQBBDEMYABAAGgJzYg&sig=AOD64_0P1cZ9wpM2jFhx8GWaqaNx3KznuQ&q=&ved=0ahUKEwi2iKn93YjWAhUiTI8KHe1oAgYQ0QwIIw&adurl=	www.travelsouthdakota.com/Dining
Feeding South Dakota	The mission of Feeding South Dakota is to eliminate hunger in South Dakota. ... Donate Food ... Campaign Ignites South Dakota Residents to Raise $97,350 ..... 1.877.366.3265; 605.335.6617; info@feedingsouthdakota.org; Pantry Hours	http://feedingsouthdakota.org/	feedingsouthdakota.org/
South Dakota - Food Pantries	There are several food pantries and food banks in the state of South Dakota. With help from users like you we have compiled a list of some. If you know of a ...	https://www.foodpantries.org/st/south_dakota	https://www.foodpantries.org/st/south_dakota
19 Food Pantries In The Rapid City, SD Area | Suntopia.org	19 food pantries in the Rapid City, SD area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/rapid_city/sd/food_pantries.php	www.suntopia.org/rapid_city/sd/food_pantries.php
25 Food Pantries In The Sioux Falls, SD Area | Suntopia.org	25 food pantries in the Sioux Falls, SD area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/sioux_falls/sd/food_pantries.php	www.suntopia.org/sioux_falls/sd/food_pantries.php
16 Food Pantries In The Hot Springs, SD Area | Suntopia.org	16 food pantries in the Hot Springs, SD area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/hot_springs/sd/food_pantries.php	www.suntopia.org/hot_springs/sd/food_pantries.php
South Dakota Soup Kitchens, Food, Pantries, Food Banks	Below is the list of South Dakota Food Banks, Soup Kitchens, and Food Banks in South Dakota.	https://www.homelessshelterdirectory.org/foodbanks/SDfoodbanks.html	https://www.homelessshelterdirectory.org/foodbanks/SDfoodbanks.html
South Dakota - Feeding America	Get the facts about hunger in South Dakota ... sure they see how great the need is in South Dakota – tell your member of Congress to visit a local food bank.	http://www.feedingamerica.org/hunger-in-america/impact-of-hunger/states/south-dakota/	www.feedingamerica.org/hunger-in-america/impact-of-hunger/.../south-dakota/
Harrisburg Area Food Pantry - Home | Facebook	Harrisburg Area Food Pantry, Harrisburg, South Dakota. 290 likes. Harrisburg, SD Food Pantry.	https://www.facebook.com/harrisburgfoodpantry/	https://www.facebook.com › ... › Harrisburg, South Dakota › Community Organization
	Massive flooding has trapped thousands. Give now to send medicine and supplies.	/aclk?sa=l&ai=DChcSEwjd_8SL3ojWAhWRFI8KHTvVA6IYABAAGgJzYg&sig=AOD64_35FjAJhDiKDcnIrP9328gqju5cbA&q=&ved=0ahUKEwj4obyL3ojWAhXBM48KHaZHBf8Q0QwIIw&adurl=	help.americares.org/
	Families Never Receive a Bill for Treatment, Travel, Housing or Food	/aclk?sa=l&ai=DChcSEwjd_8SL3ojWAhWRFI8KHTvVA6IYABABGgJzYg&sig=AOD64_3fMAHm_14xXvsya4py4tAyFTfjOA&q=&ved=0ahUKEwj4obyL3ojWAhXBM48KHaZHBf8Q0QwIKA&adurl=	www.stjude.org/Donate
	Find Your Local Food Pantry Your Extra Food Helps The Needy	/aclk?sa=l&ai=DChcSEwjd_8SL3ojWAhWRFI8KHTvVA6IYABAIGgJzYg&sig=AOD64_3Z-xi7Kj9_A9kKiyxdUu0LM1dKSg&q=&ved=0ahUKEwj4obyL3ojWAhXBM48KHaZHBf8Q0QwINA&adurl=	www.ampleharvest.org/
	Donate, volunteer or get assistance from the world's first Food Bank.	/aclk?sa=l&ai=DChcSEwjd_8SL3ojWAhWRFI8KHTvVA6IYABAJGgJzYg&sig=AOD64_1MxWrTB0GMbFWusmQe9w71k0xPjg&q=&ved=0ahUKEwj4obyL3ojWAhXBM48KHaZHBf8Q0QwINw&adurl=	www.firstfoodbank.org/
Food Bank | Feeding South Dakota	A Food Bank collects and distributes food to hunger relief charities. Through our Food Bank Program, Feeding South Dakota is able to accept, store, and ...	http://feedingsouthdakota.org/our-programs/food-bank	feedingsouthdakota.org/our-programs/food-bank
Feeding South Dakota	The mission of Feeding South Dakota is to eliminate hunger in South Dakota. ... Donate Food ... Campaign Ignites South Dakota Residents to Raise $97,350.	http://feedingsouthdakota.org/	feedingsouthdakota.org/
Donate Food | Feeding South Dakota	A box of cereal, a can of soup, a canister of spices, one small donation can change someone's life today. The shelves of our Food Pantry Program are stocked ...	http://feedingsouthdakota.org/how-to-help/donate-food	feedingsouthdakota.org/how-to-help/donate-food
Food Pantry | Feeding South Dakota	Who uses a Food Pantry? Of the individuals served by our Food Pantry Program, nearly 50% are under the age of 18. On an average week, over 500 people rely ...	http://feedingsouthdakota.org/our-programs/food-pantry/	feedingsouthdakota.org/our-programs/food-pantry/
Donate Time | Feeding South Dakota	And every single day, people donate their valuable time to fight hunger across our ... Feeding South Dakota is the only food banking organization in the state.	http://feedingsouthdakota.org/how-to-help/donate-time/	feedingsouthdakota.org/how-to-help/donate-time/
Food To You Mobile Food Pantry	Households may use the Mobile Food Pantry only once a month and only one ... A partnership with the Community Food Banks of South Dakota and other area ...	http://mobilefoodpantry.org/	mobilefoodpantry.org/
Feeding South Dakota - Home | Facebook	Thank you, Managers Collin Venenga and Lisa Carlson from E 57th Street Hy-Vee. This grocery store donated 105,158 pounds of food last year.	https://www.facebook.com/FeedingSD/	https://www.facebook.com › Places › Sioux Falls, South Dakota › Charity Organization
19 Food Pantries In The Rapid City, SD Area | Suntopia.org	19 food pantries in the Rapid City, SD area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/rapid_city/sd/food_pantries.php	www.suntopia.org/rapid_city/sd/food_pantries.php
Feeding South Dakota gets new home | News | rapidcityjournal.com	Feb 18, 2013 - James Brennan fills his cart from the rows of shelves at the Feeding South Dakota food pantry on North Maple Avenue. The food pantry will ...	http://rapidcityjournal.com/news/feeding-south-dakota-gets-new-home/article_62b7d288-db7a-5e61-b5fe-d836910bba57.html	rapidcityjournal.com/...south-dakota.../article_62b7d288-db7a-5e61-b5fe-d836910b...
South Dakota - Feeding America	Get the facts about hunger in South Dakota ... sure they see how great the need is in South Dakota – tell your member of Congress to visit a local food bank.	http://www.feedingamerica.org/hunger-in-america/impact-of-hunger/states/south-dakota/	www.feedingamerica.org/hunger-in-america/impact-of-hunger/.../south-dakota/
Charity Navigator - Rating for Feeding South Dakota	Oct 1, 2016 - Feeding South Dakota is a Human Services charity rated 4 of 4 stars by ... Located in Sioux Falls, SD, it is one of 8868 organizations rated by Charity ... Human Services : Food Banks, Food Pantries, and Food Distribution ...	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5363	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5363
South Dakota - Food Pantries	There are several food pantries and food banks in the state of South Dakota. With help from users like you we have compiled a list of some. If you know of a ...	https://www.foodpantries.org/st/south_dakota	https://www.foodpantries.org/st/south_dakota
Sioux Falls SD Food Pantries | Sioux Falls South Dakota Food ...	We have listed all of the Sioux Falls food pantries that we have found. With help from users like you we have compiled a list of some. If you know of a food pantry ...	http://www.foodpantries.org/ci/sd-sioux_falls	www.foodpantries.org/ci/sd-sioux_falls
Rapid City SD Food Pantries | Rapid City South Dakota Food Pantries ...	We have listed all of the Rapid City food pantries that we have found. With help from users like you we have compiled a list of some. If you know of a food pantry ...	https://www.foodpantries.org/ci/sd-rapid_city	https://www.foodpantries.org/ci/sd-rapid_city
Pierre / Ft. Pierre Food Pantry - Pierre Area Referral Service	Food Pantry. Pierre/Ft. Pierre Food Pantry 110 S. Ree Street Pierre, SD 57501. Open Monday through Friday 4pm – 5:30pm. Our mission is to help eliminate ...	http://www.pierreareareferral.org/services/pierreftpierrefoodpantry/	www.pierreareareferral.org/services/pierreftpierrefoodpantry/
Best Food Pantry in Rapid City, South Dakota with Reviews - YP.com	9 results - Find 9 listings related to Food Banks in Rapid City on YP.com. See reviews, photos, directions, phone numbers and more for the best Food Banks in ...	https://www.yellowpages.com/rapid-city-sd/food-pantry	https://www.yellowpages.com/rapid-city-sd/food-pantry
Charity Review of Feeding South Dakota - Better Business Bureau	Feeding South Dakota provides hunger relief assistance through five programs in three locations based in Sioux Falls, Pierre, and Rapid City. The Food Bank ...	https://www.bbb.org/charity-reviews/wichita/human-services/feeding-south-dakota-in-sioux-falls-sd-41910	https://www.bbb.org/charity-reviews/.../feeding-south-dakota-in-sioux-falls-sd-41910
	Find Your Local Food Pantry Your Extra Food Helps The Needy	/aclk?sa=l&ai=DChcSEwij8pOZ3ojWAhWGCioKHYWSBn0YABAAGgJ0bQ&sig=AOD64_09-VYGGV8bkl4vTQiuTKWd9FleHg&q=&ved=0ahUKEwiEno6Z3ojWAhUCNI8KHSV4AwIQ0QwIIw&adurl=	www.ampleharvest.org/
	Help Ashray Akruti to feed the needy Children	/aclk?sa=L&ai=DChcSEwij8pOZ3ojWAhWGCioKHYWSBn0YABABGgJ0bQ&sig=AOD64_0i4PWXEcRAACFdMO-GVO5_RQXY0w&q=&ved=0ahUKEwiEno6Z3ojWAhUCNI8KHSV4AwIQ0QwIJg&adurl=	www.ashrayakruti.org/
	Donate to Feeding SD in July & your funds count as double—help us raise $20,000!	/aclk?sa=L&ai=DChcSEwij8pOZ3ojWAhWGCioKHYWSBn0YABACGgJ0bQ&sig=AOD64_03M_fNZlAnbqFUcaSmVEQyeyxZUw&q=&ved=0ahUKEwiEno6Z3ojWAhUCNI8KHSV4AwIQ0QwIKg&adurl=	www.feedingsouthdakota.org/
	Donate for Global giving NGO Older People, Food Donation Online Elderly People.	/aclk?sa=l&ai=DChcSEwij8pOZ3ojWAhWGCioKHYWSBn0YABAFGgJ0bQ&sig=AOD64_2OLY5YSoUwnG4lNRbmENu5LxGWHQ&q=&ved=0ahUKEwiEno6Z3ojWAhUCNI8KHSV4AwIQ0QwIMA&adurl=	www.serudsindia.org/
	Donate, volunteer or get assistance from the world's first Food Bank.	/aclk?sa=l&ai=DChcSEwij8pOZ3ojWAhWGCioKHYWSBn0YABAGGgJ0bQ&sig=AOD64_3bowyBUxy9y5axZlHRmq_kXLR-hg&q=&ved=0ahUKEwiEno6Z3ojWAhUCNI8KHSV4AwIQ0QwIpQE&adurl=	www.firstfoodbank.org/
Food Pantry | Feeding South Dakota	Who uses a Food Pantry? Of the individuals served by our Food Pantry Program, nearly 50% are under the age of 18. On an average week, over 500 people rely ...	http://feedingsouthdakota.org/our-programs/food-pantry	feedingsouthdakota.org/our-programs/food-pantry
Donate Food | Feeding South Dakota	A box of cereal, a can of soup, a canister of spices, one small donation can change someone's life today. The shelves of our Food Pantry Program are stocked ...	http://feedingsouthdakota.org/how-to-help/donate-food	feedingsouthdakota.org/how-to-help/donate-food
Food Bank | Feeding South Dakota	A Food Bank collects and distributes food to hunger relief charities. Through our Food Bank Program, Feeding South Dakota is able to accept, store, and ...	http://feedingsouthdakota.org/our-programs/food-bank	feedingsouthdakota.org/our-programs/food-bank
Feeding South Dakota	The mission of Feeding South Dakota is to eliminate hunger in South Dakota. ... Donate Food ... Campaign Ignites South Dakota Residents to Raise $97,350.	http://feedingsouthdakota.org/	feedingsouthdakota.org/
Mobile Food Pantry | Feeding South Dakota	The Mobile Food Pantry travels across the state to distribute free food to individuals and families in need in central and western South Dakota. The items ...	http://feedingsouthdakota.org/our-programs/mobile-food-pantry	feedingsouthdakota.org/our-programs/mobile-food-pantry
South Dakota - Food Pantries	There are several food pantries and food banks in the state of South Dakota. With help from users like you we have compiled a list of some. If you know of a ...	https://www.foodpantries.org/st/south_dakota	https://www.foodpantries.org/st/south_dakota
Rapid City SD Food Pantries | Rapid City South Dakota Food Pantries ...	Rapid City SD Food pantries and food banks. We have the list of all food pantries in Rapid City.	http://www.foodpantries.org/ci/sd-rapid_city	www.foodpantries.org/ci/sd-rapid_city
South Dakota Soup Kitchens, Food, Pantries, Food Banks	Note: If you are searching for South Dakota Food Banks, food banks are distribution hubs. They supply the food to the Soup Kitchens, Food Pantries, Shelters etc ...	https://www.homelessshelterdirectory.org/foodbanks/SDfoodbanks.html	https://www.homelessshelterdirectory.org/foodbanks/SDfoodbanks.html
Rapid City Emergency Food Pantries, Soup Kitchens - Rapid City SD ...	Below are all of the Emergency Food Programs provided through Food Pantries and Soup Kitchens in Rapid City, South Dakota and surrounding cities that I ...	https://www.homelessshelterdirectory.org/cgi-bin/id/cityfoodbanks.cgi?city=Rapid%20City&state=SD	https://www.homelessshelterdirectory.org/cgi-bin/id/cityfoodbanks.cgi?city...SD
25 Food Pantries In The Sioux Falls, SD Area | Suntopia.org	25 food pantries in the Sioux Falls, SD area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/sioux_falls/sd/food_pantries.php	www.suntopia.org/sioux_falls/sd/food_pantries.php
The Emergency Food Assistance Program - SD Department of Education	In South Dakota, the USDA donated food for distribution is sent to food banks, food pantries, soup kitchens and community action programs. These agencies are ...	http://doe.sd.gov/cans/tefap.aspx	doe.sd.gov/cans/tefap.aspx
OUR GOOD DEEDS: Woman opens food pantry at her home | Local ...	Feb 22, 2015 - The Rapid City woman has started a food bank, Rapid Valley and ... The Western South Dakota Senior Services Inc. Meals Program would like ...	http://rapidcityjournal.com/news/local/our-good-deeds-woman-opens-food-pantry-at-her-home/article_2e665574-1a4d-5b25-af43-293d16d3bd42.html	rapidcityjournal.com/...food-pantry.../article_2e665574-1a4d-5b25-af43-293d16d3b...
New Food Pantry Opens In Sioux Falls - KDLT	Mar 7, 2015 - Sioux Falls is now home to a new food pantry. Feeding South Dakota opened a new location in north central Sioux Falls in mid January, but the ...	http://www.kdlt.com/2015/03/07/new-food-pantry-opens-in-sioux-falls/	www.kdlt.com/2015/03/07/new-food-pantry-opens-in-sioux-falls/
Feeding South Dakota - Home | Facebook	Thank you, Managers Collin Venenga and Lisa Carlson from E 57th Street Hy-Vee. This grocery store donated 105,158 pounds of food last year.	https://www.facebook.com/FeedingSD/	https://www.facebook.com › Places › Sioux Falls, South Dakota › Charity Organization
Pierre / Ft. Pierre Food Pantry - Pierre Area Referral Service	Food Pantry. Pierre/Ft. Pierre Food Pantry 110 S. Ree Street Pierre, SD 57501. Open Monday through Friday 4pm – 5:30pm. Our mission is to help eliminate ...	http://www.pierreareareferral.org/services/pierreftpierrefoodpantry/	www.pierreareareferral.org/services/pierreftpierrefoodpantry/
Food To You Mobile Food Pantry	Households may use the Mobile Food Pantry only once a month and only one ... A partnership with the Community Food Banks of South Dakota and other area ...	http://mobilefoodpantry.org/	mobilefoodpantry.org/
San Diego Food Bank	The Jacobs & Cushman San Diego Food Bank is the largest hunger-relief organization in San Diego County. Learn more about us and find out how you can ...	http://sandiegofoodbank.org/	sandiegofoodbank.org/
Vermillion Food Pantry :: Home	At Vermillion Food Pantry, we strive to make your experience as simple and comfortable as ... To qualify for our help, you must be a resident of Clay County, SD.	http://www.vermillionfoodpantry.org/	www.vermillionfoodpantry.org/
McCook County Food Pantry - City of Salem, South Dakota	The McCook County Food Pantry has proven to be a much needed service to our county. The food in the Pantry comes from individual donations, Feeding SD or ...	http://www.salemsd.com/index.asp?SEC=9A054188-4270-47F3-BBC2-0E2D3A32E7BF&Type=B_BASIC	www.salemsd.com/index.asp?SEC=9A054188-4270-47F3-BBC2...Type=B...
Applying for SNAP - South Dakota Department of Social Services	You can apply, renew, or report changes for SNAP and/or Medical Assistance on this website. You can file an application at your local Social Services office.	https://dss.sd.gov/economicassistance/snap/applying/	https://dss.sd.gov/economicassistance/snap/applying/
SNAP FAQS - South Dakota Department of Social Services	To participate in the Supplemental Nutrition Assistance Program: Households may have ... What foods are eligible for purchase with SNAP benefits? USDA-FNS ...	http://dss.sd.gov/economicassistance/snap/faqs.aspx	dss.sd.gov/economicassistance/snap/faqs.aspx
SD DSS Online Application	This is an easy way for South Dakotans to learn about and apply for ... You can go directly to the SD DSS Online System to apply for benefits, submit forms, ...	https://dss.sd.gov/applyonline/	https://dss.sd.gov/applyonline/
South Dakota Supplemental Nutrition Assistance Program (SNAP ...	Supplemental Nutrition Assistance Program (SNAP) helps low income South Dakotans buy the food they need to stay healthy while they work to regain financial ...	https://www.benefits.gov/benefits/benefit-details/1068	https://www.benefits.gov/benefits/benefit-details/1068
South Dakota | Benefits.gov	Benefits.gov provides information on government assistance programs. Learn more about ... South Dakota Child and Adult Care Food Program. The Child and ...	https://www.benefits.gov/benefits/browse-by-state/state/182	https://www.benefits.gov/benefits/browse-by-state/state/182
South Dakota Food Stamp Program's Unofficial Guide	South Dakota Department of Social Services oversees the Supplemental Nutrition Assistance Program (SNAP) for the state. With the help of this food stamp ...	http://www.foodstamps.org/south-dakota	www.foodstamps.org/south-dakota
South Dakota Assistance Programs - Helping Americans Find..	South Dakota Supplemental Nutrition Assistance Program (SNAP) ⇑ – Monthly food stamp benefits to help low-income South Dakotans buy the food they need ...	https://helpingamericansfindhelp.org/south-dakota/	https://helpingamericansfindhelp.org/south-dakota/
How to Get Food Stamp Benefits in South Dakota	Live in South Dakota and have very little money? Food stamps could help you and your family. Find out how to apply and combine your benefits with grocery ...	https://www.grocerycouponnetwork.com/apply-for-food-stamps/south-dakota	https://www.grocerycouponnetwork.com/apply-for-food-stamps/south-dakota
SNAP eligibility and allotment amount | South Dakota Budget & Policy ...	Feb 6, 2013 - The household's Food Stamp benefit allotment is determined as follows. ... The eligibility determination is complicated but the South Dakota ...	http://www.sdbpi.org/snap-eligibility-and-allotment-amount	www.sdbpi.org/snap-eligibility-and-allotment-amount
South Dakota - Food Stamp?	South Dakota Food Stamp Offices administrates your local Program under South Dakota State guidelines. The Supplemental Nutrition Assistance Program ...	https://foodstampoffice.us/south-dakota-food-stamp-offices/	https://foodstampoffice.us/south-dakota-food-stamp-offices/
South Dakota Food Stamps | Food-Stamps.com	Determine Your South Dakota Food Stamps Eligibility and Get Food Assistance. Learn How to Apply for SNAP Benefits in South Dakota with Our Complete ...	https://food-stamps.com/South-Dakota	https://food-stamps.com/South-Dakota
South Dakota | Food and Nutrition Service	Oct 20, 2014 - State: South Dakota. Event: Severe Storms, Tornadoes and Flooding. When: June 18, 2014. FNS Disaster Nutrition Assistance: SNAP ...	https://www.fns.usda.gov/disaster/south-dakota	https://www.fns.usda.gov/disaster/south-dakota
Yankton Food Stamps | Food Stamp Offices in Yankton SD	Search all Yankton food stamp offices and find the information you need to apply for ... information of offices that handle the food stamp program for Yankton, SD.	http://www.foodstampsoffices.com/yankton-sd/	www.foodstampsoffices.com/yankton-sd/
Struggling families find themselves just over limits for state help | News ...	Dec 12, 2010 - “That is a record high for our food-stamp program in South Dakota,” said Emily Currey with the South Dakota Department of Social Services, the ...	http://rapidcityjournal.com/news/struggling-families-find-themselves-just-over-limits-for-state-help/article_263ccf1c-05ac-11e0-9810-001cc4c03286.html	rapidcityjournal.com/.../article_263ccf1c-05ac-11e0-9810-001cc4c03286.html
	Options From Modern To Traditional. Experience A Taste Of South Dakota.	/aclk?sa=l&ai=DChcSEwiV1Lyx3ojWAhUUCioKHWD3AZEYABAAGgJ0bQ&sig=AOD64_1x66OnsGkPQS9C9bS5CnBfSWlp4A&q=&ved=0ahUKEwiqurex3ojWAhVCqI8KHXFRCnIQ0QwIhQE&adurl=	www.travelsouthdakota.com/Dining
Feeding South Dakota	The mission of Feeding South Dakota is to eliminate hunger in South Dakota. ... Donate Food ... Campaign Ignites South Dakota Residents to Raise $97,350 ..... 1.877.366.3265; 605.335.6617; info@feedingsouthdakota.org; Pantry Hours	http://feedingsouthdakota.org/	feedingsouthdakota.org/
Food Bank | Feeding South Dakota	A Food Bank collects and distributes food to hunger relief charities. Through our Food Bank Program, Feeding South Dakota is able to accept, store, and ...	http://feedingsouthdakota.org/our-programs/food-bank	feedingsouthdakota.org/our-programs/food-bank
Food Pantry | Feeding South Dakota	Who uses a Food Pantry? Of the individuals served by our Food Pantry Program, nearly 50% are under the age of 18. On an average week, over 500 people rely ...	http://feedingsouthdakota.org/our-programs/food-pantry/	feedingsouthdakota.org/our-programs/food-pantry/
Food Bank| Hunger | Distribution | Emergency Assistance | North Dakota	For 35 years, the Great Plains Food Bank has been ending hunger through ... of charitable feeding programs operating across North Dakota and Clay County, ...	http://www.greatplainsfoodbank.org/	www.greatplainsfoodbank.org/
SDSU Extension | South Dakota State University	Jan 24, 2017 - We are South Dakota's source of un-biased, vetted, and relevant ... Youth Development Community Development Food and Families ... We accomplish our outreach mission by prioritizing efforts in the following program areas:.	https://www.sdstate.edu/sdsu-extension	https://www.sdstate.edu/sdsu-extension
The Emergency Food Assistance Program - SD Department of Education	Recipient eligibility to receive USDA foods from food pantries is determined by completion of an intake application form provided by the food pantry indicating ...	http://doe.sd.gov/cans/tefap.aspx	doe.sd.gov/cans/tefap.aspx
	Your gift helps create a hunger-free community.	https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiqvs2z3ojWAhXVGo8KHXBAA2sYABAAGgJzYg&ohost=www.google.co.in&cid=CAASEuRoWr6f7JOtlUgNj7Ax7VoWAA&sig=AOD64_3RxpY8jFuRgpFVGdoeHVUmhWzrtg&q=&ved=0ahUKEwi1uL2z3ojWAhWKKY8KHdRADME4ChDRDAhg&adurl=	www.shfb.org/
	1.7 Million Meals Provided Every Year. Learn More About Our Program!	/aclk?sa=L&ai=DChcSEwiqvs2z3ojWAhXVGo8KHXBAA2sYABABGgJzYg&sig=AOD64_1fF3O1aQMilCP732ndooDiBqgmCg&q=&ved=0ahUKEwi1uL2z3ojWAhWKKY8KHdRADME4ChDRDAhk&adurl=	www.feedingsouthdakota.org/
	Helping meet your needs with our hands and the love of Christ.	/aclk?sa=L&ai=DChcSEwiqvs2z3ojWAhXVGo8KHXBAA2sYABAEGgJzYg&sig=AOD64_1NWN8cfmKnHkrlNLCVdorToUTicA&q=&ved=0ahUKEwi1uL2z3ojWAhWKKY8KHdRADME4ChDRDAhr&adurl=	www.chapelstreet.church/crisis-care
Pierre / Ft. Pierre Food Pantry - Pierre Area Referral Service	Food Pantry. Pierre/Ft. Pierre Food Pantry 110 S. Ree Street Pierre, SD 57501. Open Monday through Friday 4pm – 5:30pm. Our mission is to help eliminate ...	http://www.pierreareareferral.org/services/pierreftpierrefoodpantry/	www.pierreareareferral.org/services/pierreftpierrefoodpantry/
Positively KELOLAND: USD Student Creates Food Giveaway To Fight ...	Oct 2, 2014 - A University of South Dakota junior is carrying his family's legacy of ... South Dakota wins a $60,000 Walmart grant, the Vermillion food outreach ...	http://www.keloland.com/news/article/education/positively-keloland-usd-student-creates-food-giveaway-to-fight-hunger	www.keloland.com/.../positively-keloland-usd-student-creates-food-giveaway-to-fight...
	Options From Modern To Traditional. Experience A Taste Of South Dakota.	/aclk?sa=l&ai=DChcSEwiSxIW43ojWAhXcCioKHTlNALYYABAAGgJ0bQ&sig=AOD64_3cXwrvdvC5Wi7OIQnvC-94KIDJLA&q=&ved=0ahUKEwiQ7vu33ojWAhVJKo8KHRyIBiMQ0QwIeg&adurl=	www.travelsouthdakota.com/Dining
South Dakota Programs and Organizations : Local Food Programs ...	Dakota Rural Action (DRA) is a grassroots advocacy organization and conservation group that provides resources and programming for South Dakota family ...	https://www.extension.umn.edu/rsdp/community-and-local-food/local-food-programs-and-organizations/south-dakota/	https://www.extension.umn.edu/rsdp/community-and...food/...food.../south-dakota/
South Dakota | Center for Nutrition Advocacy	This law is a Licensure with Exclusive Scope of Practice. You must have a license to provide nutrition care. This law licenses dietitians and nutritionists however ...	http://www.nutritionadvocacy.org/south-dakota	www.nutritionadvocacy.org/south-dakota
South Dakota Local Foods - Home | Facebook	... Local Foods. 341 likes. Official page for the South Dakota Local Foods Conference. ... Native American Advocacy Program added 3 new photos. · August 30 at ...	https://www.facebook.com/SouthDakotaLocalFoods/	https://www.facebook.com/SouthDakotaLocalFoods/
South Dakota | Healthy Food Access Portal	South Dakota ... For a full understanding of Healthy Food Financing Initiatives from advocacy to implementation, see The Food Trust's Healthy Food Financing ...	http://www.healthyfoodaccess.org/node/46681	www.healthyfoodaccess.org/node/46681
Advocate Jobs, Employment in South Dakota | Indeed.com	Jobs 1 - 10 of 65 - 65 Advocate Jobs available in South Dakota on Indeed.com. one search. all jobs. ... Advocates are paid weekly at an hourly rate plus weekly ...	http://www.indeed.com/q-Advocate-l-South-Dakota-jobs.html	www.indeed.com/q-Advocate-l-South-Dakota-jobs.html
	Options From Modern To Traditional. Experience A Taste Of South Dakota.	/aclk?sa=l&ai=DChcSEwiE5vG53ojWAhVJiY8KHVXZDUsYABAAGgJzYg&sig=AOD64_2AAm5LmN_xQj7QYmZYKmOcDKWGqA&q=&ved=0ahUKEwiZ9u253ojWAhVKpI8KHcIeB7s4ChDRDAhX&adurl=	www.travelsouthdakota.com/Dining
Congressional Record , October 26, 1999 to November 3 1999	Indiana North Central Indiana Food Bank, Inc., South Bend. Proyecto Hispano ... Massachusetts Immigrant and Refugee Advocacy, Coalition. Mass Law Reform ...	https://books.google.co.in/books?id=GAV2ZUZ6qPIC&pg=PA27423&lpg=PA27423&dq=South+Dakota+food+advocacy&source=bl&ots=QOGLGqkILq&sig=6Ik2VRQdJ--qJtD0IEeB1_X87jw&hl=en&sa=X&ved=0ahUKEwiZ9u253ojWAhVKpI8KHcIeB7s4ChDoAQgvMAI	https://books.google.co.in/books?isbn=0160731577
South Dakota - Treatment Advocacy Center	South Dakota has laws and standards that govern when court-ordered ... to provide for some basic human needs such as food, clothing, shelter, physical health, ...	http://www.treatmentadvocacycenter.org/browse-by-state/south-dakota	www.treatmentadvocacycenter.org/browse-by-state/south-dakota
